Year	Lon	Lat	M
   1.9819599e+03   1.0627000e+02   3.7070000e+01   2.3000000e+00
   1.9819759e+03   1.0223000e+02   3.9320000e+01   2.3000000e+00
   1.9819770e+03   1.0395000e+02   3.7070000e+01   3.0000000e+00
   1.9819883e+03   1.0297000e+02   3.7530000e+01   3.2000000e+00
   1.9819996e+03   1.0602000e+02   3.6200000e+01   2.3000000e+00
   1.9820049e+03   1.0288000e+02   3.7670000e+01   2.6000000e+00
   1.9820144e+03   1.0585000e+02   3.6400000e+01   2.9000000e+00
   1.9820144e+03   1.0608000e+02   3.6700000e+01   1.9000000e+00
   1.9820183e+03   1.0370000e+02   3.7130000e+01   2.7000000e+00
   1.9820194e+03   1.0580000e+02   3.6430000e+01   2.7000000e+00
   1.9820194e+03   1.0653000e+02   3.6670000e+01   1.8000000e+00
   1.9820199e+03   1.0578000e+02   3.6380000e+01   2.4000000e+00
   1.9820208e+03   1.0597000e+02   3.6370000e+01   2.5000000e+00
   1.9820227e+03   1.0593000e+02   3.6150000e+01   2.3000000e+00
   1.9820447e+03   1.0527000e+02   3.5070000e+01   1.9000000e+00
   1.9820501e+03   1.0358000e+02   3.5100000e+01   2.6000000e+00
   1.9820518e+03   1.0367000e+02   3.7120000e+01   2.1000000e+00
   1.9820587e+03   1.0363000e+02   3.8730000e+01   3.4000000e+00
   1.9820609e+03   1.0415000e+02   3.6600000e+01   2.0000000e+00
   1.9820709e+03   1.0660000e+02   3.5280000e+01   2.0000000e+00
   1.9820709e+03   1.0660000e+02   3.5350000e+01   1.3000000e+00
   1.9820728e+03   1.0277000e+02   3.7620000e+01   2.5000000e+00
   1.9820886e+03   1.0333000e+02   3.7420000e+01   2.5000000e+00
   1.9820910e+03   1.0638000e+02   3.5770000e+01   2.4000000e+00
   1.9820910e+03   1.0600000e+02   3.5670000e+01   1.7000000e+00
   1.9820921e+03   1.0327000e+02   3.7500000e+01   2.6000000e+00
   1.9821012e+03   1.0217000e+02   3.7830000e+01   2.7000000e+00
   1.9821062e+03   1.0567000e+02   3.7170000e+01   2.3000000e+00
   1.9821077e+03   1.0232000e+02   3.7820000e+01   2.9000000e+00
   1.9821159e+03   1.0230000e+02   3.7500000e+01   4.0000000e+00
   1.9821159e+03   1.0225000e+02   3.7500000e+01   3.7000000e+00
   1.9821164e+03   1.0302000e+02   3.5650000e+01   2.2000000e+00
   1.9821247e+03   1.0237000e+02   3.7720000e+01   2.3000000e+00
   1.9821285e+03   1.0210000e+02   3.7670000e+01   3.1000000e+00
   1.9821287e+03   1.0342000e+02   3.5130000e+01   2.2000000e+00
   1.9821318e+03   1.0605000e+02   3.6230000e+01   2.5000000e+00
   1.9821318e+03   1.0617000e+02   3.6170000e+01   1.5000000e+00
   1.9821333e+03   1.0217000e+02   3.7820000e+01   2.1000000e+00
   1.9821361e+03   1.0577000e+02   3.5330000e+01   2.4000000e+00
   1.9821361e+03   1.0567000e+02   3.5330000e+01   1.4000000e+00
   1.9821522e+03   1.0313000e+02   3.6530000e+01   2.3000000e+00
   1.9821526e+03   1.0597000e+02   3.8670000e+01   2.9000000e+00
   1.9821526e+03   1.0620000e+02   3.8300000e+01   3.7000000e+00
   1.9821566e+03   1.0428000e+02   3.8320000e+01   2.5000000e+00
   1.9821605e+03   1.0397000e+02   3.5170000e+01   2.1000000e+00
   1.9821684e+03   1.0630000e+02   3.8100000e+01   2.5000000e+00
   1.9821716e+03   1.0670000e+02   3.8200000e+01   2.9000000e+00
   1.9821725e+03   1.0203000e+02   3.7720000e+01   2.3000000e+00
   1.9821837e+03   1.0533000e+02   3.5400000e+01   1.9000000e+00
   1.9821851e+03   1.0350000e+02   3.9800000e+01   2.9000000e+00
   1.9821853e+03   1.0243000e+02   3.7320000e+01   2.1000000e+00
   1.9821900e+03   1.0447000e+02   3.5850000e+01   2.0000000e+00
   1.9821918e+03   1.0355000e+02   3.5950000e+01   1.4000000e+00
   1.9822081e+03   1.0520000e+02   3.5350000e+01   1.8000000e+00
   1.9822160e+03   1.0610000e+02   3.5880000e+01   1.5000000e+00
   1.9822205e+03   1.0368000e+02   3.6000000e+01   2.3000000e+00
   1.9822227e+03   1.0523000e+02   3.5350000e+01   2.0000000e+00
   1.9822300e+03   1.0210000e+02   3.7650000e+01   2.3000000e+00
   1.9822429e+03   1.0575000e+02   3.7220000e+01   3.4000000e+00
   1.9822526e+03   1.0247000e+02   3.7570000e+01   2.5000000e+00
   1.9822533e+03   1.0617000e+02   3.5380000e+01   2.2000000e+00
   1.9822533e+03   1.0622000e+02   3.5330000e+01   1.3000000e+00
   1.9822727e+03   1.0453000e+02   3.5100000e+01   2.5000000e+00
   1.9822727e+03   1.0458000e+02   3.5170000e+01   1.5000000e+00
   1.9822742e+03   1.0405000e+02   3.8380000e+01   2.1000000e+00
   1.9822746e+03   1.0205000e+02   3.7780000e+01   2.4000000e+00
   1.9822746e+03   1.0215000e+02   3.7680000e+01   2.9000000e+00
   1.9822747e+03   1.0240000e+02   3.8130000e+01   2.5000000e+00
   1.9822747e+03   1.0203000e+02   3.7700000e+01   2.1000000e+00
   1.9822747e+03   1.0213000e+02   3.7720000e+01   2.6000000e+00
   1.9822814e+03   1.0408000e+02   3.7420000e+01   2.4000000e+00
   1.9822830e+03   1.0543000e+02   3.6780000e+01   5.9000000e+00
   1.9822830e+03   1.0517000e+02   3.6750000e+01   5.7000000e+00
   1.9822830e+03   1.0557000e+02   3.6620000e+01   3.1000000e+00
   1.9822830e+03   1.0550000e+02   3.6850000e+01   3.3000000e+00
   1.9822830e+03   1.0548000e+02   3.6770000e+01   2.9000000e+00
   1.9822831e+03   1.0543000e+02   3.6780000e+01   2.9000000e+00
   1.9822839e+03   1.0540000e+02   3.6850000e+01   2.0000000e+00
   1.9822840e+03   1.0530000e+02   3.6600000e+01   3.2000000e+00
   1.9822840e+03   1.0537000e+02   3.6850000e+01   2.7000000e+00
   1.9822844e+03   1.0545000e+02   3.6780000e+01   1.9000000e+00
   1.9822860e+03   1.0547000e+02   3.6800000e+01   3.0000000e+00
   1.9822860e+03   1.0542000e+02   3.6720000e+01   2.4000000e+00
   1.9822888e+03   1.0545000e+02   3.6780000e+01   2.9000000e+00
   1.9822913e+03   1.0318000e+02   3.6900000e+01   2.3000000e+00
   1.9822972e+03   1.0457000e+02   3.6900000e+01   2.3000000e+00
   1.9823084e+03   1.0270000e+02   3.7620000e+01   2.7000000e+00
   1.9823214e+03   1.0210000e+02   3.5200000e+01   2.8000000e+00
   1.9823226e+03   1.0603000e+02   3.6520000e+01   2.8000000e+00
   1.9823226e+03   1.0597000e+02   3.6470000e+01   2.0000000e+00
   1.9823264e+03   1.0640000e+02   3.8400000e+01   3.0000000e+00
   1.9823267e+03   1.0247000e+02   3.7630000e+01   2.4000000e+00
   1.9823344e+03   1.0252000e+02   3.7700000e+01   2.3000000e+00
   1.9823482e+03   1.0363000e+02   3.8520000e+01   3.2000000e+00
   1.9823581e+03   1.0503000e+02   3.5380000e+01   2.2000000e+00
   1.9823879e+03   1.0415000e+02   3.5920000e+01   2.5000000e+00
   1.9823973e+03   1.0608000e+02   3.6020000e+01   2.2000000e+00
   1.9823974e+03   1.0623000e+02   3.6180000e+01   2.7000000e+00
   1.9823974e+03   1.0610000e+02   3.6130000e+01   2.2000000e+00
   1.9823974e+03   1.0602000e+02   3.6200000e+01   2.6000000e+00
   1.9823974e+03   1.0635000e+02   3.6130000e+01   2.0000000e+00
   1.9823991e+03   1.0607000e+02   3.6300000e+01   3.3000000e+00
   1.9823991e+03   1.0615000e+02   3.6150000e+01   3.7000000e+00
   1.9824116e+03   1.0292000e+02   3.7630000e+01   2.8000000e+00
   1.9824212e+03   1.0210000e+02   3.7880000e+01   2.4000000e+00
   1.9824262e+03   1.0558000e+02   3.5880000e+01   2.6000000e+00
   1.9824303e+03   1.0625000e+02   3.5720000e+01   2.4000000e+00
   1.9824339e+03   1.0297000e+02   3.8280000e+01   3.9000000e+00
   1.9824339e+03   1.0255000e+02   3.7680000e+01   4.5000000e+00
   1.9824366e+03   1.0583000e+02   3.6570000e+01   2.3000000e+00
   1.9824366e+03   1.0590000e+02   3.6380000e+01   3.3000000e+00
   1.9824548e+03   1.0643000e+02   3.5850000e+01   2.2000000e+00
   1.9824555e+03   1.0233000e+02   3.7670000e+01   2.8000000e+00
   1.9824640e+03   1.0218000e+02   3.7820000e+01   3.0000000e+00
   1.9824643e+03   1.0207000e+02   3.7870000e+01   3.1000000e+00
   1.9824760e+03   1.0405000e+02   3.8150000e+01   3.0000000e+00
   1.9824772e+03   1.0390000e+02   3.9900000e+01   3.1000000e+00
   1.9824780e+03   1.0608000e+02   3.5880000e+01   2.3000000e+00
   1.9824780e+03   1.0580000e+02   3.5820000e+01   1.7000000e+00
   1.9824883e+03   1.0630000e+02   3.6180000e+01   2.9000000e+00
   1.9824883e+03   1.0628000e+02   3.6230000e+01   2.3000000e+00
   1.9824909e+03   1.0387000e+02   3.8430000e+01   2.5000000e+00
   1.9824959e+03   1.0610000e+02   3.6220000e+01   2.2000000e+00
   1.9824969e+03   1.0250000e+02   3.7700000e+01   2.9000000e+00
   1.9824999e+03   1.0622000e+02   3.7070000e+01   2.7000000e+00
   1.9825004e+03   1.0595000e+02   3.6400000e+01   1.7000000e+00
   1.9825005e+03   1.0590000e+02   3.6370000e+01   2.1000000e+00
   1.9825012e+03   1.0210000e+02   3.7800000e+01   3.1000000e+00
   1.9825039e+03   1.0240000e+02   3.7500000e+01   2.7000000e+00
   1.9825195e+03   1.0653000e+02   3.9800000e+01   3.1000000e+00
   1.9825197e+03   1.0210000e+02   3.7900000e+01   2.6000000e+00
   1.9825228e+03   1.0478000e+02   3.9500000e+01   3.4000000e+00
   1.9825450e+03   1.0220000e+02   3.7600000e+01   2.7000000e+00
   1.9825488e+03   1.0617000e+02   3.6220000e+01   1.7000000e+00
   1.9825504e+03   1.0530000e+02   3.5500000e+01   1.7000000e+00
   1.9825677e+03   1.0360000e+02   3.5200000e+01   1.4000000e+00
   1.9825770e+03   1.0270000e+02   3.7600000e+01   3.0000000e+00
   1.9825861e+03   1.0260000e+02   3.7700000e+01   2.5000000e+00
   1.9825939e+03   1.0270000e+02   3.7500000e+01   2.8000000e+00
   1.9825991e+03   1.0590000e+02   3.5820000e+01   2.6000000e+00
   1.9826017e+03   1.0530000e+02   3.5500000e+01   1.7000000e+00
   1.9826161e+03   1.0503000e+02   3.6780000e+01   2.7000000e+00
   1.9826192e+03   1.0320000e+02   3.7500000e+01   3.5000000e+00
   1.9826192e+03   1.0563000e+02   3.8950000e+01   3.4000000e+00
   1.9826235e+03   1.0450000e+02   3.5400000e+01   2.0000000e+00
   1.9826492e+03   1.0210000e+02   3.8000000e+01   3.4000000e+00
   1.9826603e+03   1.0270000e+02   3.7400000e+01   2.7000000e+00
   1.9827256e+03   1.0290000e+02   3.7300000e+01   2.7000000e+00
   1.9827362e+03   1.0260000e+02   3.7600000e+01   2.4000000e+00
   1.9827391e+03   1.0600000e+02   3.8620000e+01   3.0000000e+00
   1.9827399e+03   1.0355000e+02   3.5900000e+01   2.7000000e+00
   1.9827399e+03   1.0380000e+02   3.5900000e+01   3.0000000e+00
   1.9827415e+03   1.0593000e+02   3.8350000e+01   3.5000000e+00
   1.9827450e+03   1.0603000e+02   3.5920000e+01   1.7000000e+00
   1.9827740e+03   1.0220000e+02   3.7600000e+01   2.7000000e+00
   1.9827806e+03   1.0607000e+02   3.6080000e+01   1.3000000e+00
   1.9827813e+03   1.0627000e+02   3.7670000e+01   2.7000000e+00
   1.9828109e+03   1.0607000e+02   3.7870000e+01   3.4000000e+00
   1.9828188e+03   1.0600000e+02   3.5620000e+01   2.0000000e+00
   1.9828228e+03   1.0240000e+02   3.7500000e+01   2.8000000e+00
   1.9828439e+03   1.0323000e+02   3.7000000e+01   2.9000000e+00
   1.9828447e+03   1.0600000e+02   3.7330000e+01   3.6000000e+00
   1.9828485e+03   1.0360000e+02   3.7200000e+01   2.9000000e+00
   1.9828485e+03   1.0322000e+02   3.6920000e+01   2.7000000e+00
   1.9828600e+03   1.0240000e+02   3.7600000e+01   2.8000000e+00
   1.9828618e+03   1.0595000e+02   3.7400000e+01   2.6000000e+00
   1.9828622e+03   1.0490000e+02   3.6100000e+01   2.3000000e+00
   1.9828805e+03   1.0220000e+02   3.7500000e+01   2.3000000e+00
   1.9829302e+03   1.0220000e+02   3.7400000e+01   2.6000000e+00
   1.9829307e+03   1.0220000e+02   3.7700000e+01   2.4000000e+00
   1.9829399e+03   1.0400000e+02   3.6880000e+01   2.3000000e+00
   1.9829432e+03   1.0520000e+02   3.5300000e+01   1.9000000e+00
   1.9829461e+03   1.0578000e+02   3.6220000e+01   1.6000000e+00
   1.9829485e+03   1.0350000e+02   3.5100000e+01   2.7000000e+00
   1.9829541e+03   1.0500000e+02   3.6800000e+01   2.4000000e+00
   1.9829574e+03   1.0558000e+02   3.6620000e+01   2.1000000e+00
   1.9829710e+03   1.0635000e+02   3.6270000e+01   2.3000000e+00
   1.9829741e+03   1.0627000e+02   3.7870000e+01   2.8000000e+00
   1.9829888e+03   1.0210000e+02   3.7700000e+01   1.6000000e+00
   1.9830039e+03   1.0240000e+02   3.7500000e+01   2.4000000e+00
   1.9830127e+03   1.0280000e+02   3.7600000e+01   2.5000000e+00
   1.9830210e+03   1.0607000e+02   3.6470000e+01   2.7000000e+00
   1.9830229e+03   1.0230000e+02   3.7600000e+01   2.6000000e+00
   1.9830597e+03   1.0380000e+02   3.6000000e+01   2.3000000e+00
   1.9830672e+03   1.0210000e+02   3.7800000e+01   2.5000000e+00
   1.9830892e+03   1.0220000e+02   3.7600000e+01   2.2000000e+00
   1.9830927e+03   1.0390000e+02   3.5700000e+01   1.8000000e+00
   1.9830936e+03   1.0490000e+02   3.5600000e+01   2.1000000e+00
   1.9831008e+03   1.0410000e+02   3.5600000e+01   2.3000000e+00
   1.9831083e+03   1.0610000e+02   3.5920000e+01   1.7000000e+00
   1.9831100e+03   1.0570000e+02   3.6400000e+01   2.6000000e+00
   1.9831100e+03   1.0585000e+02   3.6300000e+01   1.7000000e+00
   1.9831207e+03   1.0250000e+02   3.7900000e+01   2.2000000e+00
   1.9831655e+03   1.0530000e+02   3.5400000e+01   1.4000000e+00
   1.9831655e+03   1.0520000e+02   3.5400000e+01   3.7000000e+00
   1.9831655e+03   1.0503000e+02   3.5250000e+01   3.2000000e+00
   1.9831655e+03   1.0530000e+02   3.5300000e+01   2.1000000e+00
   1.9831661e+03   1.0530000e+02   3.5400000e+01   2.5000000e+00
   1.9831746e+03   1.0225000e+02   3.8150000e+01   2.0000000e+00
   1.9831931e+03   1.0320000e+02   3.8600000e+01   3.9000000e+00
   1.9832154e+03   1.0300000e+02   3.7400000e+01   2.5000000e+00
   1.9832208e+03   1.0470000e+02   3.6000000e+01   2.1000000e+00
   1.9832259e+03   1.0290000e+02   3.7200000e+01   2.2000000e+00
   1.9832308e+03   1.0530000e+02   3.6200000e+01   2.2000000e+00
   1.9832528e+03   1.0627000e+02   3.8970000e+01   3.2000000e+00
   1.9832727e+03   1.0425000e+02   3.8420000e+01   4.1000000e+00
   1.9832769e+03   1.0320000e+02   3.6800000e+01   2.8000000e+00
   1.9832785e+03   1.0508000e+02   3.5030000e+01   2.4000000e+00
   1.9832836e+03   1.0360000e+02   3.7100000e+01   1.9000000e+00
   1.9832927e+03   1.0210000e+02   3.8000000e+01   2.5000000e+00
   1.9833024e+03   1.0220000e+02   3.8000000e+01   2.1000000e+00
   1.9833167e+03   1.0240000e+02   3.7800000e+01   2.3000000e+00
   1.9833577e+03   1.0510000e+02   3.8500000e+01   2.5000000e+00
   1.9833826e+03   1.0610000e+02   3.6070000e+01   3.0000000e+00
   1.9834257e+03   1.0572000e+02   3.5920000e+01   1.5000000e+00
   1.9834268e+03   1.0210000e+02   3.8000000e+01   3.0000000e+00
   1.9834273e+03   1.0642000e+02   3.5180000e+01   1.5000000e+00
   1.9834274e+03   1.0623000e+02   3.6420000e+01   2.6000000e+00
   1.9834295e+03   1.0220000e+02   3.7700000e+01   2.3000000e+00
   1.9834312e+03   1.0300000e+02   3.6300000e+01   2.8000000e+00
   1.9834312e+03   1.0300000e+02   3.6300000e+01   3.1000000e+00
   1.9834315e+03   1.0280000e+02   3.7400000e+01   2.4000000e+00
   1.9834400e+03   1.0585000e+02   3.9820000e+01   3.0000000e+00
   1.9834438e+03   1.0380000e+02   3.7100000e+01   2.6000000e+00
   1.9834570e+03   1.0210000e+02   3.7800000e+01   2.8000000e+00
   1.9834650e+03   1.0230000e+02   3.8700000e+01   2.2000000e+00
   1.9834815e+03   1.0210000e+02   3.7600000e+01   2.9000000e+00
   1.9834878e+03   1.0280000e+02   3.7500000e+01   3.1000000e+00
   1.9835132e+03   1.0310000e+02   3.7700000e+01   3.0000000e+00
   1.9835250e+03   1.0330000e+02   3.9700000e+01   3.6000000e+00
   1.9835266e+03   1.0567000e+02   3.5250000e+01   2.2000000e+00
   1.9835266e+03   1.0590000e+02   3.5500000e+01   2.6000000e+00
   1.9835273e+03   1.0370000e+02   3.7100000e+01   2.7000000e+00
   1.9835303e+03   1.0640000e+02   3.9650000e+01   3.8000000e+00
   1.9835390e+03   1.0633000e+02   3.8670000e+01   2.8000000e+00
   1.9835538e+03   1.0210000e+02   3.7900000e+01   2.2000000e+00
   1.9835611e+03   1.0220000e+02   3.7800000e+01   2.6000000e+00
   1.9835759e+03   1.0480000e+02   3.5900000e+01   3.0000000e+00
   1.9836302e+03   1.0530000e+02   3.5400000e+01   2.1000000e+00
   1.9836413e+03   1.0330000e+02   3.8100000e+01   3.0000000e+00
   1.9836452e+03   1.0222000e+02   3.5330000e+01   3.0000000e+00
   1.9836460e+03   1.0240000e+02   3.7500000e+01   3.1000000e+00
   1.9836471e+03   1.0510000e+02   3.5300000e+01   3.5000000e+00
   1.9836550e+03   1.0380000e+02   3.7100000e+01   2.8000000e+00
   1.9836587e+03   1.0597000e+02   3.6630000e+01   1.4000000e+00
   1.9836618e+03   1.0240000e+02   3.7600000e+01   2.3000000e+00
   1.9836673e+03   1.0270000e+02   3.7500000e+01   3.3000000e+00
   1.9836874e+03   1.0290000e+02   3.7600000e+01   3.2000000e+00
   1.9837038e+03   1.0240000e+02   3.7600000e+01   2.3000000e+00
   1.9837108e+03   1.0230000e+02   3.7700000e+01   2.2000000e+00
   1.9837113e+03   1.0300000e+02   3.7500000e+01   3.1000000e+00
   1.9837239e+03   1.0210000e+02   3.8000000e+01   2.0000000e+00
   1.9837333e+03   1.0280000e+02   3.7500000e+01   2.3000000e+00
   1.9837658e+03   1.0380000e+02   3.6000000e+01   2.1000000e+00
   1.9837697e+03   1.0290000e+02   3.7400000e+01   2.9000000e+00
   1.9837938e+03   1.0707000e+02   3.9750000e+01   3.5000000e+00
   1.9837987e+03   1.0230000e+02   3.7500000e+01   2.5000000e+00
   1.9837988e+03   1.0240000e+02   3.7500000e+01   2.4000000e+00
   1.9838100e+03   1.0310000e+02   3.5200000e+01   2.6000000e+00
   1.9838195e+03   1.0660000e+02   3.5200000e+01   2.3000000e+00
   1.9838195e+03   1.0660000e+02   3.5200000e+01   2.4000000e+00
   1.9838195e+03   1.0680000e+02   3.5200000e+01   1.8000000e+00
   1.9838203e+03   1.0670000e+02   3.5100000e+01   2.5000000e+00
   1.9838327e+03   1.0230000e+02   3.8400000e+01   3.6000000e+00
   1.9838351e+03   1.0275000e+02   3.7730000e+01   3.2000000e+00
   1.9838596e+03   1.0260000e+02   3.7600000e+01   2.9000000e+00
   1.9838674e+03   1.0240000e+02   3.8300000e+01   2.8000000e+00
   1.9838691e+03   1.0512000e+02   3.6750000e+01   2.0000000e+00
   1.9838806e+03   1.0650000e+02   3.5130000e+01   1.6000000e+00
   1.9838987e+03   1.0622000e+02   3.6430000e+01   2.2000000e+00
   1.9839116e+03   1.0260000e+02   3.7500000e+01   3.0000000e+00
   1.9839179e+03   1.0560000e+02   3.5300000e+01   2.4000000e+00
   1.9839179e+03   1.0542000e+02   3.5330000e+01   2.0000000e+00
   1.9839289e+03   1.0625000e+02   3.5920000e+01   1.6000000e+00
   1.9839353e+03   1.0260000e+02   3.7500000e+01   2.2000000e+00
   1.9839480e+03   1.0270000e+02   3.8700000e+01   2.4000000e+00
   1.9839498e+03   1.0370000e+02   3.7400000e+01   3.0000000e+00
   1.9839583e+03   1.0240000e+02   3.7500000e+01   2.4000000e+00
   1.9839667e+03   1.0230000e+02   3.7700000e+01   2.4000000e+00
   1.9839734e+03   1.0567000e+02   3.6720000e+01   1.8000000e+00
   1.9839889e+03   1.0520000e+02   3.5300000e+01   2.5000000e+00
   1.9839917e+03   1.0650000e+02   3.6600000e+01   1.8000000e+00
   1.9839992e+03   1.0250000e+02   3.7600000e+01   4.0000000e+00
   1.9840025e+03   1.0220000e+02   3.7700000e+01   4.3000000e+00
   1.9840026e+03   1.0390000e+02   3.7100000e+01   2.7000000e+00
   1.9840041e+03   1.0230000e+02   3.7800000e+01   3.9000000e+00
   1.9840090e+03   1.0530000e+02   3.5400000e+01   2.3000000e+00
   1.9840125e+03   1.0220000e+02   3.7900000e+01   5.4000000e+00
   1.9840125e+03   1.0210000e+02   3.7800000e+01   2.5000000e+00
   1.9840127e+03   1.0220000e+02   3.7900000e+01   3.3000000e+00
   1.9840127e+03   1.0230000e+02   3.7900000e+01   4.2000000e+00
   1.9840127e+03   1.0220000e+02   3.7900000e+01   2.3000000e+00
   1.9840130e+03   1.0220000e+02   3.8000000e+01   2.7000000e+00
   1.9840130e+03   1.0220000e+02   3.7900000e+01   2.4000000e+00
   1.9840130e+03   1.0220000e+02   3.7800000e+01   4.4000000e+00
   1.9840131e+03   1.0220000e+02   3.7900000e+01   2.1000000e+00
   1.9840134e+03   1.0220000e+02   3.7900000e+01   2.2000000e+00
   1.9840136e+03   1.0220000e+02   3.7900000e+01   2.7000000e+00
   1.9840143e+03   1.0220000e+02   3.7900000e+01   3.1000000e+00
   1.9840144e+03   1.0220000e+02   3.7900000e+01   2.1000000e+00
   1.9840148e+03   1.0210000e+02   3.7900000e+01   2.2000000e+00
   1.9840164e+03   1.0210000e+02   3.7900000e+01   2.0000000e+00
   1.9840206e+03   1.0220000e+02   3.7900000e+01   3.0000000e+00
   1.9840214e+03   1.0220000e+02   3.7900000e+01   2.1000000e+00
   1.9840225e+03   1.0220000e+02   3.7900000e+01   1.7000000e+00
   1.9840227e+03   1.0220000e+02   3.8000000e+01   2.0000000e+00
   1.9840254e+03   1.0220000e+02   3.7900000e+01   2.3000000e+00
   1.9840272e+03   1.0210000e+02   3.8000000e+01   2.1000000e+00
   1.9840275e+03   1.0220000e+02   3.8000000e+01   2.1000000e+00
   1.9840331e+03   1.0220000e+02   3.8000000e+01   3.9000000e+00
   1.9840336e+03   1.0220000e+02   3.8000000e+01   3.3000000e+00
   1.9840377e+03   1.0290000e+02   3.7000000e+01   2.1000000e+00
   1.9840390e+03   1.0250000e+02   3.7500000e+01   2.5000000e+00
   1.9840417e+03   1.0390000e+02   3.7200000e+01   2.6000000e+00
   1.9840441e+03   1.0508000e+02   3.6580000e+01   3.6000000e+00
   1.9840506e+03   1.0230000e+02   3.7500000e+01   2.6000000e+00
   1.9840518e+03   1.0220000e+02   3.8000000e+01   2.0000000e+00
   1.9840527e+03   1.0220000e+02   3.7900000e+01   2.7000000e+00
   1.9840551e+03   1.0340000e+02   3.7200000e+01   3.5000000e+00
   1.9840554e+03   1.0210000e+02   3.8000000e+01   2.6000000e+00
   1.9840556e+03   1.0270000e+02   3.7700000e+01   2.8000000e+00
   1.9840560e+03   1.0220000e+02   3.8000000e+01   2.6000000e+00
